"x"
"adopt proceed"
"proceed publish"
"publish method"
"method shown"
"shown follow"
"follow report"
"report great"
"great import"
"import assembl"
"assembl order"
"order enter"
"enter minut"
"minut case"
"case secretari"
"secretari copi"
"copi full"
"full upon"
"upon record"
"record regular"
"regular meet"
"meet held"
"held week"
"week month"
"month quarter"
"quarter minut"
"minut read"
"read open"
"open daymeet"
"daymeet correct"
"correct approv"
"approv meet"
"meet held"
"held sever"
"sever day"
"day success"
"success recess"
"recess day"
"day minut"
"minut read"
"read open"
"open busi"
"busi day"
"day next"
"next meet"
"meet organ"
"organ will"
"will held"
"held long"
"long period"
"period six"
"six month"
"month year"
"year minut"
"minut read"
"read previous"
"previous read"
"read approv"
"approv final"
"final adjourn"
"adjourn impractic"
"impractic execut"
"execut committe"
"committe special"
"special committe"
"committe author"
"author correct"
"correct approv"
"approv case"
"case record"
"record sign"
"sign usual"
"usual signatur"
"signatur word"
"word approv"
"approv date"
"date signatur"
"signatur chairman"
"chairman committe"
"committe author"
"author approv"
"approv next"
"next meet"
"meet six"
"six month"
"month later"
"later need"
"need read"
"read unless"
"unless desir"
"desir inform"
"inform late"
"late correct"
"correct intellig"
"intellig read"
"read minut"
"minut dispens"
"dispens can"
"can afterward"
"afterward taken"
"taken time"
"time noth"
"noth pend"
"pend taken"
"taken previous"
"previous come"
"come assembl"
"assembl next"
"next meet"
"meet read"
"read later"
"later minut"
"minut except"
"except motion"
"motion dispens"
"dispens read"
"read minut"
"minut practic"
"practic ident"
"ident motion"
"motion lay"
"lay minut"
"minut tabl"
"tabl undebat"
"undebat requir"
"requir major"
"major vote"
"vote minut"
"minut secret"
"secret meet"
"meet trial"
"trial member"
"member read"
"read meet"
"meet open"
"open public"
"public record"
"record contain"
"contain detail"
"detail trial"
"trial made"
"made public"
"public minut"
"minut publish"
"publish minut"
"minut publish"
"publish addit"
"addit strict"
"strict record"
"record done"
"done heretofor"
"heretofor describ"
"describ contain"
"contain list"
"list speaker"
"speaker side"
"side everi"
"everi question"
"question abstract"
"abstract address"
"address address"
"address full"
"full written"
"written copi"
"copi furnish"
"furnish case"
"case secretari"
"secretari assist"
"assist annual"
"annual convent"
"convent desir"
"desir publish"
"publish proceed"
"proceed full"
"full case"
"case necessari"
"necessari employ"
"employ stenograph"
"stenograph assist"
"assist secretari"
"secretari report"
"report committe"
"committe print"
"print exact"
"exact submit"
"submit minut"
"minut show"
"show action"
"action taken"
"taken assembl"
"assembl regard"
"regard may"
"may print"
"print addit"
"addit ital"
"ital part"
"part struck"
"struck enclos"
"enclos bracket"
"bracket case"
"case note"
"note effect"
"effect preced"
"preced report"
"report resolut"
"resolut way"
"way reader"
"reader can"
"can see"
"see exact"
"exact committe"
"committe report"
"report also"
"also exact"
"exact assembl"
"assembl adopt"
"adopt endors"
"endors mani"
"mani organ"
"organ prefer"
"prefer secretari"
"secretari keep"
"keep origin"
"origin pencil"
"pencil note"
"note pocket"
"pocket memorandum"
"memorandum book"
"book carri"
"carri everi"
"everi meet"
"meet origin"
"origin note"
"note correct"
"correct approv"
"approv copi"
"copi perman"
"perman record"
"record plan"
"plan usual"
"usual result"
"result neater"
"neater record"
"record origin"
"origin note"
"note kept"
"kept care"
"care compar"
"compar perman"
"perman record"
"record case"
"case better"
"better minut"
"minut sign"
"sign presid"
"presid secretari"
"secretari guarante"
"guarante error"
"error copi"
"copi execut"
"execut secretari"
"secretari usual"
"usual salari"
"salari offic"
"offic paid"
"paid give"
"give time"
"time work"
"work execut"
"execut offic"
"offic general"
"general manag"
"manag organ"
"organ board"
"board manag"
"manag execut"
"execut committe"
"committe organ"
"organ offic"
"offic call"
"call correspond"
"correspond secretari"
"secretari titl"
"titl correspond"
"correspond secretari"
"secretari carri"
"carri duti"
"duti except"
"except conduct"
"conduct correspond"
"correspond societi"
"societi explain"
"explain unless"
"unless prescrib"
"prescrib law"
"law offic"
"offic execut"
"execut secretari"
"secretari usual"
"usual offic"
"offic organ"
"organ execut"
"execut committe"
"committe meet"
"meet transact"
"transact busi"
"busi board"
"board manag"
"manag case"
"case usual"
"usual larg"
"larg scatter"
"scatter never"
"never regular"
"regular meet"
"meet often"
"often quarter"
"quarter organ"
"organ nation"
"nation one"
"one usual"
"usual meet"
"meet just"
"just annual"
"annual convent"
"convent hear"
"hear annual"
"annual report"
"report prepar"
"prepar execut"
"execut secretari"
"secretari previous"
"previous adopt"
"adopt execut"
"execut committe"
"committe act"
"act upon"
"upon new"
"new board"
"board meet"
"meet immedi"
"immedi convent"
"convent organ"
"organ elect"
"elect execut"
"execut committe"
"committe execut"
"execut secretari"
"secretari author"
"author law"
"law decid"
"decid upon"
"upon general"
"general polici"
"polici year"
"year leav"
"leav detail"
"detail execut"
"execut committe"
"committe execut"
"execut secretari"
"secretari board"
"board rare"
"rare meet"
"meet often"
"often twice"
"twice addit"
"addit meet"
"meet connect"
"connect annual"
"annual meet"
"meet special"
"special meet"
"meet howev"
"howev call"
"call requir"
"requir provid"
"provid law"
"law organ"
"organ execut"
"execut secretari"
"secretari elect"
"elect convent"
"convent usual"
"usual officio"
"officio secretari"
"secretari execut"
"execut committe"
"committe member"
"member execut"
"execut committe"
"committe give"
"give time"
"time gratuit"
"gratuit duti"
"duti execut"
"execut secretari"
"secretari prepar"
"prepar committe"
"committe busi"
"busi assign"
"assign other"
"other see"
"see instruct"
"instruct carri"
"carri expect"
"expect recommend"
"recommend plan"
"plan work"
"work conduct"
"conduct busi"
"busi general"
"general execut"
"execut committe"
"committe prepar"
"prepar annual"
"annual report"
"report adopt"
"adopt execut"
"execut committe"
"committe adopt"
"adopt board"
"board whose"
"whose report"
"report submit"
"submit convent"
"convent treasur"
"treasur duti"
"duti offic"
"offic vari"
"vari differ"
"differ societi"
"societi probabl"
"probabl major"
"major case"
"case act"
"act banker"
"banker mere"
"mere hold"
"hold fund"
"fund deposit"
"deposit pay"
"pay order"
"order societi"
"societi sign"
"sign presid"
"presid secretari"
"secretari alway"
"alway requir"
"requir make"
"make annual"
"annual report"
"report mani"
"mani societi"
"societi also"
"also make"
"make quarter"
"quarter report"
"report may"
"may form"
"form given"
"given societi"
"societi auditor"
"auditor report"
"report hand"
"hand voucher"
"voucher time"
"time audit"
"audit meet"
"meet auditor"
"auditor certifi"
"certifi correct"
"correct submit"
"submit report"
"report chair"
"chair put"
"put question"
"question adopt"
"adopt effect"
"effect approv"
"approv treasurerreport"
"treasurerreport reliev"
"reliev respons"
"respons case"
"case loss"
"loss voucher"
"voucher except"
"except case"
"case fraud"
"fraud auditor"
"auditor report"
"report made"
"made refer"
"refer audit"
"audit committe"
"committe report"
"report later"
"later alway"
"alway rememb"
"rememb financi"
"financi report"
"report made"
"made inform"
"inform member"
"member detail"
"detail date"
"date separ"
"separ payment"
"payment object"
"object hindranc"
"hindranc understood"
"understood useless"
"useless duti"
"duti audit"
"audit committe"
"committe examin"
"examin detail"
"detail see"
"see report"
"report correct"
"correct best"
"best form"
"form financi"
"financi report"
"report depend"
"depend upon"
"upon kind"
"kind societi"
"societi best"
"best determin"
"determin examin"
"examin made"
"made similar"
"similar societi"
"societi follow"
"follow brief"
"brief report"
"report form"
"form adapt"
"adapt mani"
"mani societi"
"societi financi"
"financi work"
"work subordin"
"subordin part"
"part work"
"work report"
"report treasur"
"treasur societyfor"
"societyfor quarter"
"quarter end"
"end march"
"march receipt"
"receipt disburs"
"disburs session"
"session assembl"
"assembl meet"
"meet though"
"though may"
"may last"
"last day"
"day virtual"
"virtual one"
"one meet"
"meet session"
"session convent"
"convent even"
"even month"
"month session"
"session congress"
"congress termin"
"termin adjourn"
"adjourn sine"
"sine die"
"die without"
"without day"
"day intermedi"
"intermedi adjourn"
"adjourn day"
"day day"
"day recess"
"recess taken"
"taken day"
"day destroy"
"destroy continu"
"continu meet"
"meet realiti"
"realiti constitut"
"constitut one"
"one session"
"session meet"
"meet adjourn"
"adjourn anoth"
"anoth meet"
"meet commenc"
"commenc new"
"new session"
"session case"
"case perman"
"perman societi"
"societi whose"
"whose law"
"law provid"
"provid regular"
"regular meet"
"meet everi"
"everi week"
"week month"
"month year"
"year exampl"
"exampl meet"
"meet constitut"
"constitut separ"
"separ session"
"session societi"
"societi session"
"session howev"
"howev can"
"can prolong"
"prolong adjourn"
"adjourn anoth"
"anoth day"
"day manual"
"manual term"
"term meet"
"meet use"
"use denot"
"denot assembl"
"assembl member"
"member delib"
"delib assembl"
"assembl length"
"length time"
"time separ"
"separ member"
"member except"
"except recess"
"recess minut"
"minut morn"
"morn meet"
"meet afternoon"
"afternoon meet"
"meet even"
"even meet"
"meet convent"
"convent whose"
"whose session"
"session last"
"last day"
"day meet"
"meet assembl"
"assembl termin"
"termin temporari"
"temporari adjourn"
"adjourn recess"
"recess meal"
"meal etc"
"etc session"
"session assembl"
"assembl end"
"end adjourn"
"adjourn without"
"without day"
"day may"
"may consist"
"consist mani"
"mani meet"
"meet adjourn"
"adjourn meet"
"meet time"
"time even"
"even day"
"day unless"
"unless minut"
"minut termin"
"termin meet"
"meet session"
"session latter"
"latter includ"
"includ adjourn"
"adjourn meet"
"meet next"
"next meet"
"meet case"
"case adjourn"
"adjourn meet"
"meet session"
"session ordinari"
"ordinari practic"
"practic meet"
"meet close"
"close move"
"move simpli"
"simpli adjourn"
"adjourn societi"
"societi meet"
"meet time"
"time provid"
"provid either"
"either rule"
"rule resolut"
"resolut societi"
"societi meet"
"meet till"
"till time"
"time next"
"next regular"
"regular meet"
"meet provid"
"provid law"
"law adjourn"
"adjourn close"
"close session"
"session effect"
"effect adjourn"
"adjourn without"
"without day"
"day howev"
"howev previous"
"previous fix"
"fix time"
"time next"
"next meet"
"meet either"
"either direct"
"direct vote"
"vote adopt"
"adopt program"
"program exercis"
"exercis cover"
"cover sever"
"sever meet"
"meet even"
"even day"
"day either"
"either case"
"case adjourn"
"adjourn effect"
"effect certain"
"certain time"
"time close"
"close meet"
"meet close"
"close session"
"session common"
"common express"
"express quarter"
"quarter meet"
"meet annual"
"annual meet"
"meet word"
"word meet"
"meet use"
"use sens"
"sens parliamentari"
"parliamentari session"
"session cover"
"cover adjourn"
"adjourn meet"
"meet thus"
"thus busi"
"busi legal"
"legal must"
"must done"
"done annual"
"annual meet"
"meet may"
"may done"
"done time"
"time session"
"session begin"
"begin time"
"time specifi"
"specifi annual"
"annual meet"
"meet though"
"though session"
"session repeat"
"repeat adjourn"
"adjourn may"
"may last"
"last day"
"day busi"
"busi may"
"may postpon"
"postpon next"
"next regular"
"regular meet"
"meet desir"
"desir renew"
"renew motion"
"motion explain"
"explain motion"
"motion can"
"can repeat"
"repeat session"
"session also"
"also circumst"
"circumst certain"
"certain motion"
"motion renew"
"renew close"
"close next"
"next succeed"
"succeed session"
"session rule"
"rule resolut"
"resolut perman"
"perman natur"
"natur may"
"may adopt"
"adopt major"
"major vote"
"vote session"
"session societi"
"societi will"
"will continu"
"continu forc"
"forc rescind"
"rescind stand"
"stand rule"
"rule materi"
"materi interfer"
"interfer right"
"right futur"
"futur session"
"session major"
"major vote"
"vote may"
"may suspend"
"suspend far"
"far affect"
"affect session"
"session may"
"may rescind"
"rescind major"
"major vote"
"vote notic"
"notic propos"
"propos action"
"action given"
"given previous"
"previous meet"
"meet notic"
"notic meet"
"meet without"
"without notic"
"notic may"
"may rescind"
"rescind major"
"major entir"
"entir membership"
"membership two"
"two third"
"third vote"
"vote desir"
"desir give"
"give greater"
"greater stabil"
"stabil rule"
"rule necessari"
"necessari place"
"place constitut"
"constitut law"
"law rule"
"rule order"
"order guard"
"guard requir"
"requir notic"
"notic amend"
"amend least"
"least two"
"two third"
"third vote"
"vote adopt"
"adopt subject"
"subject sudden"
"sudden chang"
"chang may"
"may consid"
"consid express"
"express deliber"
"deliber view"
"view whole"
"whole societi"
"societi rather"
"rather opinion"
"opinion wish"
"wish particular"
"particular meet"
"meet case"
"case ill"
"ill presid"
"presid offic"
"offic assembl"
"assembl elect"
"elect chairman"
"chairman pro"
"pro tem"
"tem hold"
"hold offic"
"offic beyond"
"beyond session"
"session unless"
"unless notic"
"notic elect"
"elect given"
"given previous"
"previous meet"
"meet call"
"call meet"
"meet improp"
"improp assembl"
"assembl postpon"
"postpon anyth"
"anyth day"
"day beyond"
"beyond next"
"next succeed"
"succeed session"
"session thus"
"thus attempt"
"attempt prevent"
"prevent next"
"next session"
"session consid"
"consid question"
"question hand"
"hand permit"
"permit move"
"move reconsider"
"reconsider vote"
"vote taken"
"taken previous"
"previous session"
"session though"
"though motion"
"motion reconsid"
"reconsid can"
"can call"
"call provid"
"provid made"
"made previous"
"previous session"
"session societi"
"societi meet"
"meet often"
"often quarter"
"quarter committe"
"committe can"
"can appoint"
"appoint report"
"report futur"
"futur session"
"session note"
"note session"
"session congress"
"congress fact"
"fact legisl"
"legisl bodi"
"bodi limit"
"limit session"
"session clear"
"clear defin"
"defin ordinari"
"ordinari societi"
"societi perman"
"perman exist"
"exist regular"
"regular meet"
"meet less"
"less frequent"
"frequent appear"
"appear confus"
"confus upon"
"upon subject"
"subject societi"
"societi compet"
"compet decid"
"decid shall"
"shall constitut"
"constitut one"
"one session"
"session rule"
"rule subject"
"subject common"
"common parliamentari"
"parliamentari law"
"law make"
"make regular"
"regular special"
"special meet"
"meet separ"
"separ session"
"session regard"
"regard manual"
"manual disadvantag"
"disadvantag rule"
"rule make"
"make session"
"session includ"
"includ meet"
"meet ordinari"
"ordinari societi"
"societi held"
"held long"
"long time"
"time one"
"one year"
"year great"
"great object"
"object consider"
"consider question"
"question sustain"
"sustain question"
"question adopt"
"adopt reject"
"reject postpon"
"postpon indefinit"
"indefinit question"
"question brought"
"brought assembl"
"assembl consider"
"consider session"
"session session"
"session last"
"last long"
"long period"
"period temporari"
"temporari major"
"major forestal"
"forestal perman"
"perman major"
"major introduc"
"introduc act"
"act number"
"number question"
"question favor"
"favor major"
"major thus"
"thus prevent"
"prevent societi"
"societi deal"
"deal subject"
"subject long"
"long period"
"period session"
"session member"
"member societi"
"societi take"
"take advantag"
"advantag freedom"
"freedom allow"
"allow consid"
"consid regular"
"regular meet"
"meet separ"
"separ session"
"session repeat"
"repeat renew"
"renew obnoxi"
"obnoxi unprofit"
"unprofit motion"
"motion societi"
"societi can"
"can adopt"
"adopt rule"
"rule prohibit"
"prohibit second"
"second introduct"
"introduct main"
"main question"
"question within"
"within say"
"say three"
"three month"
"month reject"
"reject indefinit"
"indefinit postpon"
"postpon societi"
"societi refus"
"refus consid"
"consid general"
"general better"
"better suppress"
"suppress motion"
"motion refus"
"refus consid"
"consid quorum"
"quorum assembl"
"assembl number"
"number must"
"must present"
"present order"
"order busi"
"busi can"
"can legal"
"legal transact"
"transact quorum"
"quorum refer"
"refer number"
"number present"
"present number"
"number vote"
"vote quorum"
"quorum mass"
"mass meet"
"meet number"
"number present"
"present time"
"time constitut"
"constitut membership"
"membership time"
"time quorum"
"quorum bodi"
"bodi deleg"
"deleg unless"
"unless law"
"law provid"
"provid smaller"
"smaller quorum"
"quorum major"
"major number"
"number enrol"
"enrol attend"
"attend convent"
"convent appoint"
"appoint quorum"
"quorum delib"
"delib assembl"
"assembl enrol"
"enrol membership"
"membership unless"
"unless law"
"law provid"
"provid smaller"
"smaller quorum"
"quorum major"
"major member"
"member case"
"case howev"
"howev societi"
"societi like"
"like mani"
"mani religi"
"religi one"
"one annual"
"annual due"
"due membership"
"membership life"
"life unless"
"unless transfer"
"transfer name"
"name struck"
"struck roll"
"roll vote"
"vote societi"
"societi regist"
"regist member"
"member reliabl"
"reliabl list"
"list bonfid"
"bonfid member"
"member societi"
"societi mani"
"mani societi"
"societi imposs"
"imposs present"
"present busi"
"busi meet"
"meet major"
"major enrol"
"enrol member"
"member societi"
"societi law"
"law establish"
"establish quorum"
"quorum quorum"
"quorum consist"
"consist attend"
"attend meet"
"meet provid"
"provid either"
"either state"
"state meet"
"meet one"
"one proper"
"proper call"
"call ordinari"
"ordinari societi"
"societi law"
"law provid"
"provid quorum"
"quorum larg"
"larg can"
"can depend"
"depend upon"
"upon present"
"present meet"
"meet weather"
"weather except"
"except bad"
"bad assembl"
"assembl chairman"
"chairman take"
"take chair"
"chair quorum"
"quorum present"
"present prospect"
"prospect quorum"
"quorum busi"
"busi can"
"can transact"
"transact absenc"
"absenc quorum"
"quorum take"
"take measur"
"measur obtain"
"obtain quorum"
"quorum fix"
"fix time"
"time adjourn"
"adjourn adjourn"
"adjourn take"
"take recess"
"recess unanim"
"unanim consent"
"consent given"
"given quorum"
"quorum present"
"present notic"
"notic given"
"given valid"
"valid case"
"case annual"
"annual meet"
"meet certain"
"certain busi"
"busi year"
"year elect"
"elect offic"
"offic must"
"must attend"
"attend session"
"session meet"
"meet fix"
"fix time"
"time adjourn"
"adjourn meet"
"meet adjourn"
"adjourn assembl"
"assembl power"
"power compel"
"compel attend"
"attend member"
"member quorum"
"quorum present"
"present appoint"
"appoint hour"
"hour chairman"
"chairman wait"
"wait minut"
"minut take"
"take chair"
"chair absenc"
"absenc quorum"
"quorum assembl"
"assembl may"
"may order"
"order call"
"call hous"
"hous thus"
"thus compel"
"compel attend"
"attend absente"
"absente may"
"may adjourn"
"adjourn provid"
"provid adjourn"
"adjourn meet"
"meet pleas"
"pleas committe"
"committe whole"
"whole quorum"
"quorum assembl"
"assembl find"
"find without"
"without quorum"
"quorum can"
"can noth"
"noth rise"
"rise report"
"report assembl"
"assembl adjourn"
"adjourn committe"
"committe major"
"major quorum"
"quorum unless"
"unless assembl"
"assembl order"
"order otherwis"
"otherwis must"
"must wait"
"wait quorum"
"quorum proceed"
"proceed busi"
"busi board"
"board truste"
"truste manag"
"manag director"
"director etc"
"etc foot"
"foot committe"
"committe regard"
"regard quorum"
"quorum power"
"power deleg"
"deleg bodi"
"bodi quorum"
"quorum number"
"number shall"
"shall present"
"present order"
"order may"
"may act"
"act board"
"board committe"
"committe determin"
"determin unless"
"unless provid"
"provid law"
"law question"
"question can"
"can decid"
"decid absenc"
"absenc quorum"
"quorum except"
"except mention"
"mention member"
"member interrupt"
"interrupt speak"
"speak order"
"order make"
"make point"
"point quorum"
"quorum debat"
"debat may"
"may continu"
"continu absenc"
"absenc quorum"
"quorum one"
"one rais"
"rais point"
"point one"
"one speak"
"speak quorum"
"quorum compet"
"compet transact"
"transact busi"
"busi usual"
"usual expedi"
"expedi transact"
"transact import"
"import busi"
"busi unless"
"unless fair"
"fair attend"
"attend meet"
"meet els"
"els previous"
"previous notic"
"notic action"
"action given"
"given care"
"care taken"
"taken amend"
"amend rule"
"rule provid"
"provid quorum"
"quorum rule"
"rule struck"
"struck first"
"first quorum"
"quorum instant"
"instant becom"
"becom major"
"major member"
"member mani"
"mani societi"
"societi near"
"near impractic"
"impractic secur"
"secur quorum"
"quorum adopt"
"adopt new"
"new rule"
"rule proper"
"proper way"
"way amend"
"amend strike"
"strike certain"
"certain word"
"word whole"
"whole rule"
"rule insert"
"insert certain"
"certain word"
"word new"
"new rule"
"rule made"
"made vote"
"vote one"
"one question"
"question note"
"note quorum"
"quorum member"
"member organ"
"organ reason"
"reason notic"
"notic meet"
"meet ampl"
"ampl opportun"
"opportun discuss"
"discuss major"
"major total"
"total membership"
"membership organ"
"organ come"
"come certain"
"certain decis"
"decis must"
"must accept"
"accept action"
"action opinion"
"opinion bodi"
"bodi except"
"except bodi"
"bodi deleg"
"deleg seldom"
"seldom vote"
"vote great"
"great major"
"major total"
"total membership"
"membership larg"
"larg voluntari"
"voluntari organ"
"organ call"
"call obtain"
"obtain anyth"
"anyth consequ"
"consequ establish"
"establish common"
"common parliamentari"
"parliamentari law"
"law principl"
"principl bare"
"bare major"
"major membership"
"membership present"
"present meet"
"meet proper"
"proper call"
"call provid"
"provid major"
"major vote"
"vote mean"
"mean major"
"major vote"
"vote shall"
"shall suffici"
"suffici make"
"make act"
"act act"
"act bodi"
"bodi unless"
"unless suspend"
"suspend rule"
"rule right"
"right member"
"member right"
"right introduc"
"introduc question"
"question right"
"right free"
"free discuss"
"discuss requir"
"requir vote"
"vote final"
"final dispos"
"dispos question"
"question two"
"two third"
"third vote"
"vote shall"
"shall power"
"power suspend"
"suspend rule"
"rule right"
"right give"
"give right"
"right act"
"act societi"
"societi one"
"one fourth"
"fourth member"
"member ordinari"
"ordinari case"
"case one"
"one third"
"third member"
"member case"
"case suspend"
"suspend rule"
"rule certain"
"certain right"
"right found"
"found impractic"
"impractic accomplish"
"accomplish work"
"work voluntari"
"voluntari societi"
"societi busi"
"busi can"
"can transact"
"transact unless"
"unless major"
"major member"
"member present"
"present larg"
"larg organ"
"organ meet"
"meet week"
"week month"
"month one"
"one two"
"two hour"
"hour except"
"except major"
"major member"
"member present"
"present meet"
"meet therefor"
"therefor found"
"found necessari"
"necessari requir"
"requir presenc"
"presenc small"
"small percentag"
"percentag member"
"member enabl"
"enabl assembl"
"assembl act"
"act organ"
"organ word"
"word establish"
"establish small"
"small quorum"
"quorum legisl"
"legisl bodi"
"bodi countri"
"countri compos"
"compos member"
"member paid"
"paid servic"
"servic determin"
"determin constitut"
"constitut major"
"major member"
"member congress"
"congress decid"
"decid major"
"major member"
"member chosen"
"chosen english"
"english hous"
"hous common"
"common near"
"near member"
"member hous"
"hous lord"
"lord quorum"
"quorum one"
"one half"
"half member"
"member quorum"
"quorum small"
"small found"
"found necessari"
"necessari requir"
"requir notic"
"notic bill"
"bill amend"
"amend etc"
"etc given"
"given advanc"
"advanc even"
"even congress"
"congress larg"
"larg quorum"
"quorum one"
"one daynotic"
"daynotic given"
"given motion"
"motion rescind"
"rescind chang"
"chang rule"
"rule stand"
"stand order"
"order principl"
"principl sound"
"sound one"
"one particular"
"particular societi"
"societi meet"
"meet month"
"month week"
"week one"
"one two"
"two hour"
"hour small"
"small quorum"
"quorum frequent"
"frequent assembl"
"assembl adequ"
"adequ represent"
"represent societi"
"societi difficulti"
"difficulti case"
"case may"
"may met"
"met societi"
"societi adopt"
"adopt manual"
"manual proper"
"proper use"
"use motion"
"motion reconsid"
"reconsid enter"
"enter minut"
"minut explain"
"explain order"
"order busi"
"busi customari"
"customari everi"
"everi societi"
"societi perman"
"perman exist"
"exist adopt"
"adopt order"
"order busi"
"busi meet"
"meet rule"
"rule adopt"
"adopt follow"
"follow order"
"order minut"
"minut read"
"read day"
"day begin"
"begin daybusi"
"daybusi second"
"second item"
"item includ"
"includ report"
"report board"
"board manag"
"manag truste"
"truste etc"
"etc well"
"well report"
"report offic"
"offic requir"
"requir make"
"make fifth"
"fifth item"
"item includ"
"includ first"
"first busi"
"busi pend"
"pend undispos"
"undispos previous"
"previous adjourn"
"adjourn general"
"general order"
"order calendar"
"calendar previous"
"previous meet"
"meet dispos"
"dispos final"
"final matter"
"matter postpon"
"postpon meet"
"meet dispos"
"dispos secretari"
"secretari alway"
"alway everi"
"everi meet"
"meet memorandum"
"memorandum order"
"order busi"
"busi use"
"use presid"
"presid offic"
"offic show"
"show everyth"
"everyth come"
"come meet"
"meet chairman"
"chairman soon"
"soon one"
"one thing"
"thing dispos"
"dispos announc"
"announc next"
"next busi"
"busi order"
"order report"
"report order"
"order call"
"call differ"
"differ report"
"report order"
"order unfinish"
"unfinish busi"
"busi order"
"order announc"
"announc differ"
"differ question"
"question proper"
"proper order"
"order state"
"state thus"
"thus alway"
"alway keep"
"keep control"
"control busi"
"busi desir"
"desir transact"
"transact busi"
"busi order"
"order necessari"
"necessari suspend"
"suspend rule"
"rule can"
"can done"
"done two"
"two third"
"third vote"
"vote resolut"
"resolut report"
"report come"
"come major"
"major can"
"can lay"
"lay tabl"
"tabl thus"
"thus reach"
"reach question"
"question desir"
"desir first"
"first dispos"
"dispos improp"
"improp lay"
"lay tabl"
"tabl postpon"
"postpon class"
"class question"
"question like"
"like report"
"report committe"
"committe fact"
"fact anyth"
"anyth question"
"question assembl"
"assembl nomin"
"nomin elect"
"elect proceed"
"proceed elect"
"elect fill"
"fill offic"
"offic customari"
"customari nomin"
"nomin one"
"one candid"
"candid nomin"
"nomin necessari"
"necessari elect"
"elect ballot"
"ballot roll"
"roll call"
"call member"
"member may"
"may vote"
"vote elig"
"elig person"
"person whether"
"whether nomin"
"nomin vote"
"vote vivvoc"
"vivvoc rise"
"rise nomin"
"nomin like"
"like motion"
"motion fill"
"fill blank"
"blank differ"
"differ name"
"name repeat"
"repeat chair"
"chair made"
"made vote"
"vote taken"
"taken order"
"order nomin"
"nomin one"
"one elect"
"elect nomin"
"nomin need"
"need second"
"second sometim"
"sometim nomin"
"nomin ballot"
"ballot taken"
"taken order"
"order ascertain"
"ascertain prefer"
"prefer member"
"member elect"
"elect offic"
"offic societi"
"societi usual"
"usual nomin"
"nomin made"
"made committe"
"committe committe"
"committe make"
"make report"
"report consist"
"consist ticket"
"ticket chair"
"chair ask"
"ask nomin"
"nomin may"
"may made"
"made floor"
"floor committeenomin"
"committeenomin treat"
"treat just"
"just made"
"made member"
"member floor"
"floor vote"
"vote taken"
"taken accept"
"accept nomin"
"nomin complet"
"complet assembl"
"assembl proceed"
"proceed elect"
"elect vote"
"vote method"
"method mention"
"mention vote"
"vote unless"
"unless law"
"law prescrib"
"prescrib method"
"method usual"
"usual method"
"method perman"
"perman societi"
"societi ballot"
"ballot ballot"
"ballot continu"
"continu offic"
"offic fill"
"fill elect"
"elect take"
"take effect"
"effect immedi"
"immedi candid"
"candid present"
"present declin"
"declin absent"
"absent consent"
"consent candidaci"
"candidaci absent"
"absent consent"
"consent candidaci"
"candidaci take"
"take effect"
"effect notifi"
"notifi elect"
"elect provid"
"provid declin"
"declin immedi"
"immedi elect"
"elect taken"
"taken effect"
"effect offic"
"offic member"
"member learn"
"learn fact"
"fact late"
"late reconsid"
"reconsid vote"
"vote elect"
"elect offic"
"offic elect"
"elect take"
"take possess"
"possess offic"
"offic immedi"
"immedi unless"
"unless rule"
"rule specifi"
"specifi time"
"time societi"
"societi necessari"
"necessari time"
"time clear"
"clear design"
"design constitut"
"constitut law"
"law rule"
"rule order"
"order stand"
"stand rule"
"rule rule"
"rule societi"
"societi major"
"major case"
"case may"
"may conveni"
"conveni divid"
"divid four"
"four class"
"class though"
"though societi"
"societi rule"
"rule found"
"found one"
"one head"
"head call"
"call either"
"either constitut"
"constitut law"
"law stand"
"stand rule"
"rule provis"
"provis regard"
"regard constitut"
"constitut etc"
"etc temporari"
"temporari natur"
"natur place"
"place constitut"
"constitut etc"
"etc includ"
"includ motion"
"motion adopt"
"adopt thus"
"thus move"
"move adopt"
"adopt constitut"
"constitut report"
"report committe"
"committe four"
"four director"
"director receiv"
"receiv vote"
"vote shall"
"shall serv"
"serv three"
"three year"
"year four"
"four receiv"
"receiv next"
"next largest"
"largest number"
"number shall"
"shall serv"
"serv two"
"two year"
"year next"
"next four"
"four one"
"one year"
"year tie"
"tie classif"
"classif shall"
"shall lot"
"lot move"
"move adopt"
"adopt etc"
"etc articl"
"articl shall"
"shall effect"
"effect close"
"close annual"
"annual meet"
"meet motion"
"motion adopt"
"adopt made"
"made may"
"may amend"
"amend accomplish"
"accomplish desir"
"desir object"
"object constitut"
"constitut incorpor"
"incorpor societi"
"societi frequent"
"frequent constitut"
"constitut charter"
"charter take"
"take place"
"place mani"
"mani other"
"other prefer"
"prefer combin"
"combin one"
"one head"
"head rule"
"rule common"
"common place"
"place separ"
"separ head"
"head constitut"
"constitut law"
"law object"
"object unless"
"unless law"
"law elabor"
"elabor better"
"better separ"
"separ import"
"import rule"
"rule place"
"place constitut"
"constitut constitut"
"constitut contain"
"contain follow"
"follow can"
"can arrang"
"arrang five"
"five articl"
"articl first"
"first one"
"one may"
"may divid"
"divid two"
"two case"
"case six"
"six articl"
"articl usual"
"usual articl"
"articl divid"
"divid section"
"section noth"
"noth place"
"place constitut"
"constitut may"
"may suspend"
"suspend except"
"except case"
"case requir"
